unit_id,num_spikes,firing_rate,presence_ratio,snr,isi_violations_ratio,isi_violations_count,sliding_rp_violation,amplitude_cutoff,amplitude_median,amplitude_cv_median,amplitude_cv_range,sync_spike_2,sync_spike_4,sync_spike_8,firing_range,drift_ptp,drift_std,drift_mad,sd_ratio,isolation_distance,l_ratio,d_prime,silhouette,nn_hit_rate,nn_miss_rate,peak_to_valley,peak_trough_ratio,half_width,repolarization_slope,recovery_slope,num_positive_peaks,num_negative_peaks
415,62.0,0.03444406,0.8333333,0.4021884,0.0,0.0,,,-9.094947e-08,,,0.016129032,0.0,0.0,0.2,,,,,481.7703,0.0,6.7490673,0.26633084,0.92741936,0.00225,0.00068,0.03604138,0.00238,,,0.0,8.0
416,60.0,0.033332963,0.93333334,0.35679537,166.66852,1.0,,,-3.1471252,,,0.0,0.0,0.0,0.2,,,,,566.89453,0.0,6.467326,0.18517527,0.7875,0.00396376,0.00013,0.07055469,0.00296,,,0.0,4.0
417,1439.0,0.79943556,1.0,3.2125876,0.0,0.0,0.105,0.00042674888,-44.059753,0.40171582,0.11173853,0.013203613,0.0,0.0,0.8,,,,,187.09131,0.0035476228,5.491179,0.09598944,0.8685,0.05117371,0.00183,0.0053744847,0.0002,,,1.0,1.0
418,30.0,0.016666481,0.56666666,3.4907813,0.0,0.0,,,-56.648254,,,0.8333333,0.0,0.0,0.2,,,,,5.2794116e+16,,4.8767858,0.112645224,0.4,0.019081501,0.00039,0.05414184,0.00107,,,1.0,1.0
419,3305.0,1.8360907,1.0,5.5877795,0.0,0.0,0.02,0.00020056573,-62.942505,0.28400525,0.09862302,0.017246597,0.0,0.0,2.2,0.5147059,0.09611405,0.09327489,,306.48172,5.9952046e-17,10.31811,0.25564674,0.9995,0.0011531365,0.00165,-0.018235615,0.00025,39644.426,-1603.7775,0.0,1.0
420,791.0,0.43943956,1.0,1.6557262,0.0,0.0,0.335,0.00047883866,-31.471252,0.6983686,0.29676867,0.011378002,0.0,0.0,1.01,,,,,224.62178,0.27483147,3.0679688,0.0103956675,0.527,0.11108686,0.00089,-0.009633297,0.00087,50643.605,-5673.3384,1.0,0.0
421,1248.0,0.69332564,1.0,29.059364,0.0,0.0,0.135,0.0015021957,-459.4803,0.06281461,0.019081857,0.012820513,0.0,0.0,0.6,,,,,1468.6428,0.018415442,6.714446,0.17749414,0.9285,0.034320325,0.00203,0.00028765204,0.00033,,,0.0,1.0
422,345.0,0.19166453,1.0,30.39514,0.0,0.0,,,-478.36304,,,0.011594203,0.0,0.0,0.6,,,,,820.14294,1.4742955e-11,11.179477,0.24312514,0.97971016,0.0056368066,0.00089,-0.0007532671,0.00031,522053.25,-6478.582,0.0,1.0
423,154.0,0.08555461,1.0,28.244589,0.0,0.0,,,-428.00903,,,0.0,0.0,0.0,0.4,,,,,339.54877,0.0014095445,5.2855606,0.19044839,0.6785714,0.017740175,0.00213,0.00018235605,0.00033,,,0.0,1.0
424,836.0,0.46443927,1.0,7.5824995,0.0,0.0,0.3,0.0031388812,-69.236755,0.34587598,0.08471286,0.021531101,0.0,0.0,1.2,,,,,349.04523,0.00080744876,8.276003,0.15108386,0.989,0.04141414,0.00191,-0.031132065,0.00023,52336.625,-22528.777,0.0,1.0
425,230.0,0.12777635,1.0,1.0538903,0.0,0.0,,,-12.588501,,,0.65217394,0.0,0.0,0.4,,,,,1876.0042,0.28295165,5.446332,0.08263804,0.601087,0.017507391,0.00087,-0.057631493,0.00021,68032.1,-3387.7903,0.0,1.0
426,450.0,0.24999723,1.0,4.759132,0.0,0.0,,,-69.236755,,,0.02,0.0,0.0,0.6,,,,,378.12454,0.0,10.950577,0.27326283,0.995,0.0,0.0017,-0.15795682,0.00025,38916.055,-24957.443,0.0,1.0
427,139.0,0.077221364,0.96666664,0.21951537,0.0,0.0,,,-9.094947e-08,,,0.043165468,0.0,0.0,0.4,,,,,662.6596,0.0,8.170984,0.045155652,0.32374102,0.029034691,0.00135,-0.24084851,0.0019,206.26521,-2128.9834,1.0,7.0
428,107.0,0.059443783,0.93333334,5.784071,0.0,0.0,,,-100.70801,,,0.018691588,0.0,0.0,0.2,,,,,672.3239,0.0004029195,5.717787,0.19844835,0.75,0.0004965243,0.00038,-0.07184602,0.0002,343665.25,-6903.5435,1.0,1.0
429,721.0,0.4005511,1.0,3.7526207,0.0,0.0,,0.026461529,-56.648254,0.43348795,0.2302131,0.009708738,0.0,0.0,0.8,,,,,315.54175,3.364531e-13,7.668758,0.18699454,0.96,0.001233672,0.00051,-0.068244435,0.00018,247696.44,-5262.2803,1.0,1.0
430,119.0,0.06611038,0.9,6.8157477,0.0,0.0,,,-69.236755,,,0.025210084,0.0,0.0,0.2,,,,,236.66977,6.6154926e-06,2.1834211,0.010043064,0.12184874,0.039074168,0.00091,-0.017651848,0.00015,66409.516,-1521.2155,1.0,1.0
431,3.0,0.0016666482,0.06666667,3.1850905,0.0,0.0,,,-18.882751,,,0.0,0.0,0.0,0.0,,,,,1873839300000000.0,,7.686395,0.14898153,0.0,0.00011764706,0.00055,-1.129778,0.0008,122390.21,-21528.871,3.0,3.0
432,87.0,0.048332796,0.96666664,6.9774804,0.0,0.0,,,-75.531006,,,0.011494253,0.0,0.0,0.2,,,,,1447.1423,0.0,2.1783834,0.021043405,0.13793103,0.0311122,0.00115,-0.002461347,0.00016,38961.746,-1020.12085,1.0,1.0
433,203.0,0.112776525,1.0,6.6009145,0.0,0.0,,,-69.236755,,,0.009852217,0.0,0.0,0.4,,,,,130.77599,0.05833812,2.0631022,0.009746399,0.22290641,0.0735065,0.00088,7.727611e-05,0.00016,,-2180.9792,1.0,1.0
434,104.0,0.057777137,0.96666664,6.7773266,0.0,0.0,,,-69.236755,,,0.028846154,0.0,0.0,0.2,,,,,327.01434,1.3778743e-12,2.3818498,0.021064954,0.11298077,0.028779645,0.00079,-0.041784022,0.00016,132972.84,-1533.9379,1.0,1.0
435,214.0,0.118887566,1.0,7.144127,0.0,0.0,,,-75.531006,,,0.023364486,0.0,0.0,0.4,,,,,131.38011,0.065925874,2.2139335,0.0139138345,0.22196262,0.062434692,0.00206,0.0012470382,0.00015,,,1.0,1.0
436,143.0,0.07944356,0.96666664,6.988596,0.0,0.0,,,-75.531006,,,0.006993007,0.0,0.0,0.4,,,,,180.8389,0.00076339033,2.4221187,0.015821254,0.22202797,0.05579345,0.00206,0.002774869,0.00016,,,1.0,1.0
437,950.0,0.5277719,1.0,3.8426678,0.0,0.0,0.23,0.008324456,-69.236755,0.3567552,0.09513995,0.014736842,0.0,0.0,0.61,,,,,2135.3555,0.057179563,4.4286733,0.23854634,0.9095,0.0434375,0.00085,-0.32566783,0.00055,174420.8,-26686.846,1.0,0.0
438,165.0,0.09166565,1.0,3.2916665,0.0,0.0,,,-62.942505,,,0.018181818,0.0,0.0,0.4,,,,,76.67633,0.19726802,2.72507,0.044098124,0.4181818,0.081718065,0.00081,-0.35866943,0.0005,165644.38,-12668.734,1.0,0.0
439,171.0,0.09499894,1.0,2.8718867,20.519361,1.0,,,-56.648254,,,0.0058479533,0.0,0.0,0.4,,,,,75.30451,0.13401996,3.4924252,0.33792162,0.7836257,0.04030115,0.00082,-0.45316762,0.00051,174045.5,-32365.838,1.0,0.0
440,282.0,0.15666492,1.0,3.6526337,0.0,0.0,,,-69.236755,,,0.010638298,0.0,0.0,0.4,,,,,129.91699,0.026523586,3.9373465,0.401395,0.8794326,0.029715128,0.00089,-0.3308595,0.00057,176976.34,-45664.992,1.0,0.0
441,87.0,0.048332796,0.9,4.024051,0.0,0.0,,,-75.531006,,,0.03448276,0.0,0.0,0.2,,,,,87.44567,0.029756363,2.6585612,-0.014444794,0.31321838,0.061624072,0.00093,-0.22524622,0.00057,178250.7,-16780.242,1.0,0.0
442,95.0,0.05277719,0.93333334,3.9793203,0.0,0.0,,,-81.82526,,,0.021052632,0.0,0.0,0.2,,,,,74.75365,0.124965265,2.6137817,-0.0071372967,0.23421052,0.05539419,0.00093,-0.26608863,0.00057,171135.28,-17113.164,1.0,0.0
443,1787.0,0.99276674,1.0,10.220345,0.0,0.0,0.065,0.0006685775,-163.65051,0.0939218,0.03218413,0.015668718,0.0,0.0,0.61,,,,,487.48648,0.0,17.259363,0.1990246,0.996,0.0010729614,0.00189,-0.023196466,0.00034,70560.18,-31242.457,0.0,1.0
444,539.0,0.29944113,1.0,6.003155,0.0,0.0,,0.001576321,-88.11951,0.23514524,0.17965588,0.009276438,0.0,0.0,0.61,,,,,614.3112,2.1357764e-06,10.66753,0.15243673,0.966,0.0066523603,0.00093,-0.27043727,0.00026,116757.34,-23448.04,1.0,2.0
445,15.0,0.008333241,0.33333334,9.727852,0.0,0.0,,,-151.06201,,,0.0,0.0,0.0,0.0,,,,,9367742000000000.0,,5.219279,0.13801917,0.2,0.0022727272,0.00199,-0.0025544777,0.0002,31101.057,-5104.9043,0.0,1.0
446,103.0,0.057221588,0.9,13.328896,0.0,0.0,,,-214.00452,,,0.66019416,0.0,0.0,0.4,,,,,270.77966,0.15599667,5.5488863,0.2046598,0.74029124,0.013636364,0.00188,-0.0050186496,0.00021,57116.55,-10645.404,0.0,1.0
447,37.0,0.020555327,0.8,2.580907,0.0,0.0,,,-37.765503,,,0.027027028,0.0,0.0,0.2,,,,,1524674300000000.0,,2.2204168,0.03393967,0.06081081,0.016092602,0.00207,0.0047543426,0.00041,,,1.0,1.0
448,416.0,0.23110855,1.0,7.1182547,0.0,0.0,,,-119.59076,,,0.014423077,0.0,0.0,0.6,,,,,497.84818,0.0,19.253233,0.17795268,0.9753606,0.009160756,0.00132,-0.25637847,0.0004,158182.8,-62601.6,1.0,1.0
450,416.0,0.23110855,1.0,7.3329763,0.0,0.0,,,-119.59076,,,0.024038462,0.0,0.0,0.6,,,,,481.4233,0.0,19.624588,0.17904441,0.97475964,0.01034279,0.00134,-0.24222347,0.0004,159098.58,-29693.121,1.0,1.0
451,1313.0,0.72943634,1.0,10.624914,0.0,0.0,0.125,0.006488453,-151.06201,0.21785218,0.057854727,0.022086823,0.0,0.0,1.4,,,,,522.13525,0.0,16.622303,0.18859714,0.9965,0.0,0.00059,-0.0019299823,0.00023,299325.3,-7572.3833,0.0,1.0
452,571.0,0.3172187,1.0,8.428602,0.0,0.0,,0.009025637,-119.59076,0.26875323,0.047139585,0.014010508,0.0,0.0,0.8,,,,,272.19244,5.112419e-11,10.150647,0.1421153,0.918,0.0037,0.00193,-0.008095256,0.00021,26152.75,-11994.493,0.0,1.0
453,104.0,0.057777137,0.93333334,6.305881,0.0,0.0,,,-72.38388,,,0.009615385,0.0,0.0,0.4,,,,,470.3726,0.0,12.3147745,0.32600605,0.99759614,0.00082275504,0.001,-0.019278718,0.00021,116266.29,-7711.8022,0.0,1.0
454,573.0,0.3183298,1.0,5.385713,0.0,0.0,,0.029710336,-88.11951,0.2119581,0.07724866,0.017452007,0.0,0.0,0.6,,,,,405.01318,0.1475686,2.2101097,0.01720251,0.615,0.20147815,0.00207,0.0029973222,0.00017,,,1.0,1.0
455,66.0,0.03666626,0.93333334,5.0490065,0.0,0.0,,,-81.82526,,,0.015151516,0.0,0.0,0.2,,,,,7719651000000000.0,,2.1429474,0.027142575,0.10606061,0.031765677,0.00209,0.0020476915,0.0002,,,1.0,2.0
456,38.0,0.021110877,0.76666665,5.468837,0.0,0.0,,,-94.41376,,,0.02631579,0.0,0.0,0.2,,,,,1.3226448e+16,,1.939532,0.022817655,0.07236842,0.026612904,0.00207,0.00023708778,0.00017,,,1.0,1.0
457,43.0,0.023888623,0.73333335,5.3925266,0.0,0.0,,,-88.11951,,,0.0,0.0,0.0,0.2,,,,,1.0364587e+17,,3.0421565,0.032129034,0.13953489,0.02388664,0.0021,0.0065502822,0.0002,,,1.0,2.0
458,23.0,0.012777636,0.5,5.6590576,0.0,0.0,,,-94.41376,,,0.0,0.0,0.0,0.2,,,,,8450601600000000.0,,2.4205995,0.031865,0.06521739,0.023904383,0.0018,-0.029334953,0.00016,24440.252,-16966.404,1.0,1.0
459,108.0,0.05999933,1.0,5.566736,0.0,0.0,,,-94.41376,,,0.027777778,0.0,0.0,0.2,,,,,203.41441,2.811477e-06,2.223993,0.01900541,0.25925925,0.09166667,0.00206,0.0035728929,0.00017,,,1.0,1.0
460,871.0,0.4838835,1.0,6.1582756,0.0,0.0,0.275,0.00063073647,-107.00226,0.23207891,0.067619145,0.017221585,0.0,0.0,1.0,,,,,,,,,,,0.00191,-0.0638709,0.00024,181183.73,-57481.016,0.0,1.0
461,1360.0,0.75554717,1.0,1.1053927,0.0,0.0,0.115,0.0023138754,-12.588501,1.5574359,0.47421396,0.016176471,0.0,0.0,0.6,,,,,509.426,7.127632e-17,14.825561,0.16124037,0.9905,0.00019716089,0.00094,-0.9218629,0.00034,41820.523,-15377.866,1.0,0.0
462,105.0,0.058332685,0.93333334,2.3436816,0.0,0.0,,,-31.471252,,,0.0,0.0,0.0,0.2,,,,,416.2385,0.0,9.415709,0.3270173,0.9880952,0.00024467826,0.00108,-0.01130436,0.00018,21825.744,-3173.9949,2.0,1.0
463,2701.0,1.5005388,1.0,7.0482244,0.0,0.0,0.03,0.011213849,-100.70801,0.19478549,0.0999209,0.59829694,0.00037023326,0.0,1.0,,,,,132.09225,0.124744415,4.322199,0.04192355,0.3955,0.013841017,0.00053,-0.07405734,0.00019,404563.12,-11560.696,1.0,1.0
464,1343.0,0.7461028,1.0,1.3087115,0.0,0.0,0.115,0.007214012,-12.588501,1.2112885,0.3908404,0.012658228,0.0,0.0,0.8,,,,,181.8423,0.0022774676,6.55611,0.061439246,0.8975,0.09178404,0.00111,-0.0026609425,0.00028,18016.492,132.62245,1.0,1.0
465,137.0,0.076110266,1.0,21.429699,0.0,0.0,,,-321.00677,,,0.1970803,0.0,0.0,0.2,,,,,40.195393,0.7022817,2.405332,0.022364175,0.39781022,0.04816514,0.00159,-0.015208639,0.00019,113261.12,-4781.2495,0.0,1.0
466,87.0,0.048332796,0.93333334,21.421095,0.0,0.0,,,-321.00677,,,0.12643678,0.0,0.0,0.2,,,,,52.78823,0.27271533,2.6597512,0.022607451,0.3505747,0.035311572,0.00172,-0.021221481,0.00019,126774.625,-11766.42,0.0,1.0
467,4897.0,2.7205253,1.0,1.4955282,0.0,0.0,0.01,0.0010113689,-25.177002,0.73359346,0.24265015,0.015519706,0.0,0.0,1.0,0.3855569,0.10626124,0.08548472,,595.72644,0.0,11.119544,0.21993788,1.0,0.0046875,0.00185,-0.08826634,0.00042,32527.502,-2649.754,0.0,1.0
470,1.0,0.0005555494,0.033333335,3.1371617,0.0,0.0,,,-56.648254,,,0.0,0.0,0.0,0.0,,,,,,,16.05794,1.0,0.0,0.0,0.0016,-0.27817073,0.00015,566743.7,-179737.92,6.0,1.0
475,3929.0,2.1827536,1.0,5.993242,0.038867984,1.0,0.025,0.00091484265,-119.59076,0.3035884,0.10069361,0.017307203,0.0,0.0,1.6,0.37962964,0.08556675,0.04605263,,,,16.057941,0.46951008,1.0,1.0,0.00206,0.002058408,0.00018,,,1.0,1.0
480,1557.0,0.8649904,1.0,1.1316015,0.0,0.0,0.09,0.0017909079,-12.588501,1.314101,0.41409028,0.011560693,0.0,0.0,2.0,,,,,1757.1564,0.0,30.556795,0.35088122,1.0,0.0,0.00189,-0.011659335,0.0003,11497.062,-4945.9043,1.0,1.0
481,94.0,0.05222164,0.73333335,1.0906644,0.0,0.0,,,-12.588501,,,0.010638298,0.0,0.0,0.4,,,,,3606.5854,0.0,30.556805,0.39236835,1.0,0.0,0.00141,-0.0130938105,0.0003,10024.377,-1892.7085,1.0,1.0
482,49.0,0.02722192,0.73333335,2.8406157,0.0,0.0,,,-9.094947e-08,,,0.020408163,0.0,0.0,0.2,,,,,1137833100000000.0,,1.355339,0.0069290316,0.010204081,0.010223182,0.0004,-0.008798233,0.00019,174447.67,-1917.6228,0.0,1.0
483,3092.0,1.7177587,1.0,6.467966,0.0,0.0,0.025,0.00070784305,-100.70801,0.21356702,0.060773224,0.019081501,0.0,0.0,1.6,0.5648148,0.080498986,0.13493443,,658.3137,0.0,16.89181,0.19140954,0.996,0.00026954178,0.00164,-0.030394396,0.00026,70031.05,-5626.1934,0.0,1.0
484,2723.0,1.512761,1.0,4.3036137,0.0,0.0,0.03,0.0054142317,-69.236755,0.40026313,0.17516744,0.015791407,0.0,0.0,0.6,,,,,374.24527,5.083145e-11,13.4099,0.12640934,0.9385,0.0,0.002,-0.02773804,0.00025,242767.02,-15594.868,0.0,1.0
486,318.0,0.17666471,1.0,5.7292247,0.0,0.0,,,-88.11951,,,0.034591194,0.0,0.0,0.6,,,,,360.30383,0.0,12.052096,0.11424705,0.8451258,0.0,0.00079,-0.01888449,0.00021,158956.3,-3232.6167,0.0,1.0
487,541.0,0.30055222,1.0,5.381535,0.0,0.0,,0.0010732462,-69.236755,0.35732767,0.09657422,0.020332716,0.0,0.0,0.6,,,,,448.55215,1.5779782e-05,8.60124,0.19638528,0.986,0.014,0.00147,-0.22275487,0.0007,127701.695,-14661.767,2.0,1.0
488,269.0,0.14944278,1.0,3.3325574,0.0,0.0,,,-44.059753,,,0.0111524165,0.0,0.0,0.4,,,,,634.29767,0.0,16.05668,0.18825391,0.9795539,0.0,0.00149,-0.08138516,0.00028,49864.8,-3252.0647,0.0,1.0
489,649.0,0.36055154,1.0,5.886053,0.0,0.0,,0.0052629043,-94.41376,0.19160336,0.03860821,0.012326657,0.0,0.0,0.8,,,,,63.066734,0.28517056,2.2309215,0.054806948,0.5915,0.207,0.00132,-0.055710975,0.00023,192263.94,-4188.3916,0.0,1.0
490,1398.0,0.77665806,1.0,0.27224857,0.9210071,3.0,0.31,0.16714108,6.2942505,4.1439004,2.053096,0.019313306,0.0,0.0,0.8,,,,,44.879955,2.960967,1.260215,0.0016023135,0.112,0.05601324,0.00155,0.015894627,0.0008,,,0.0,5.0
491,588.0,0.32666305,1.0,25.726189,0.0,0.0,,0.0060451506,-289.53552,0.16702636,0.049218312,0.34183672,0.0,0.0,0.6,,,,,472.10925,0.22030684,3.0544937,0.1017801,0.787,0.092177674,0.00186,-0.02468626,0.00019,111210.69,-52149.566,0.0,1.0
492,209.0,0.11610982,1.0,20.636623,0.0,0.0,,,-333.59528,,,0.9186603,0.0,0.0,0.4,,,,,42.68841,0.6080153,2.047473,0.09764239,0.423445,0.06973768,0.00157,-0.021030387,0.00017,125857.19,-7119.828,0.0,1.0
493,3573.0,1.984978,1.0,2.3279538,0.0,0.0,0.03,0.0009874485,-31.471252,0.49045998,0.17332411,0.016232857,0.0,0.0,1.6,0.5833333,0.10631253,0.021040892,,,,,,,,0.00097,-0.44425198,0.00033,129278.195,-9770.718,1.0,1.0
494,738.0,0.40999544,1.0,3.9309692,0.0,0.0,,0.005259389,-56.648254,0.5281751,0.18588945,0.013550135,0.0,0.0,1.0,,,,,202.90622,1.7629229e-06,9.293457,0.17446747,0.9695,0.003286385,0.00042,-0.057882324,0.00024,251316.42,-4985.2866,1.0,1.0
495,972.0,0.539994,1.0,5.3166704,0.0,0.0,0.34,0.0003733949,-69.236755,0.21373992,0.07124944,0.018518519,0.0,0.0,0.8,,,,,152.05981,0.0700659,4.3773584,0.078221396,0.7965,0.1585,0.00163,-0.00045477133,0.00027,27552.56,-257.98795,0.0,1.0
496,1014.0,0.5633271,0.9,0.2924832,0.0,0.0,0.205,0.0014705107,6.2942505,,,0.0147929,0.0,0.0,1.4,,,,,47.640488,2.4809666,1.2587082,0.0015057296,0.1295,0.07006468,0.0004,-0.14036535,0.00069,17987.598,-13290.078,0.0,4.0
497,2372.0,1.3177631,1.0,8.880555,0.0,0.0,0.055,0.0034823257,-151.06201,0.14846481,0.05102174,0.011804384,0.0,0.0,1.4,,,,,,,,,,,0.00058,-0.07102841,0.00022,438754.88,-17648.61,0.0,1.0
498,73.0,0.040555105,0.9,2.9030185,0.0,0.0,,,-37.765503,,,0.01369863,0.0,0.0,0.2,,,,,237.42184,1.4143937e-16,5.3653803,0.14152215,0.74657536,0.0005885815,0.00046,-0.13119395,0.00023,179381.58,-8161.223,1.0,1.0
499,99.0,0.05499939,0.96666664,4.2793183,0.0,0.0,,,-81.82526,,,0.02020202,0.0,0.0,0.2,,,,,217.23651,5.086803e-10,3.8576064,0.29233646,0.8712121,0.0008521847,0.00031,-0.1455475,0.00016,438603.47,-8092.9683,1.0,1.0
500,136.0,0.07555471,1.0,5.3050466,0.0,0.0,,,-75.531006,,,0.029411765,0.0,0.0,0.2,,,,,1978.9249,0.0,22.723501,0.38763884,1.0,0.0,0.00117,-0.10746269,0.00023,76269.086,-11023.015,1.0,1.0
501,2308.0,1.282208,1.0,9.3979025,0.0,0.0,0.225,0.012127766,-176.23901,0.17003374,0.12772648,0.010398613,0.0,0.0,1.2,,,,,714.9077,0.01680276,6.294521,0.11127617,0.96,0.060030393,0.00085,-0.02864689,0.00016,208464.6,-45914.246,1.0,1.0
502,29.0,0.016110932,0.56666666,8.206847,0.0,0.0,,,-157.35626,,,0.0,0.0,0.0,0.2,,,,,1.4664958e+16,,3.7443132,0.13687703,0.1637931,0.013064659,0.00074,-0.02989051,0.00015,235603.64,-2244.4473,1.0,1.0
503,5.0,0.0027777469,0.13333334,3.2702532,0.0,0.0,,,-50.354004,,,0.0,0.0,0.0,0.0,,,,,5.471286e+18,,8.425369,0.26959598,0.55,0.00053304905,0.00031,-0.10118334,0.00061,200236.55,-243.96762,1.0,2.0
504,60.0,0.033332963,0.8666667,4.803184,0.0,0.0,,,-69.236755,,,0.033333335,0.0,0.0,0.2,,,,,133.06895,0.00035437927,2.0247464,0.043731816,0.18333334,0.06879955,0.00077,-0.046122417,0.00018,405511.88,-2399.2297,1.0,1.0
509,83.0,0.0461106,0.96666664,5.1959596,0.0,0.0,,,-69.236755,,,0.012048192,0.0,0.0,0.2,,,,,74.9701,0.06390181,2.259067,0.03751004,0.16867469,0.061627906,0.0008,-0.054028433,0.00019,279183.53,393.66995,1.0,1.0
510,100.0,0.055554938,0.8333333,5.1588244,0.0,0.0,,,-72.38388,,,0.0,0.0,0.0,0.2,,,,,64.11434,0.21161596,1.3613276,0.024748655,0.17,0.12218268,0.00078,-0.05409608,0.00018,301658.06,-5442.886,1.0,1.0
511,53.0,0.029444117,0.8,6.2551303,0.0,0.0,,,-94.41376,,,0.0,0.0,0.0,0.2,,,,,199.71236,7.644766e-07,2.0940225,0.04795764,0.15566038,0.034550563,0.00032,-0.0488384,0.00016,424946.94,2722.3098,1.0,1.0
512,3290.0,1.8277575,1.0,4.019146,0.055432476,1.0,0.08,0.0006475918,-56.648254,0.48597774,0.19704449,0.015197569,0.0,0.0,1.8,0.6735849,0.10859692,0.08294202,,274.0223,0.24346024,1.1467794,0.022794183,0.6565,0.44638827,0.00073,-0.031443343,0.00019,252522.72,-5083.4536,1.0,1.0
514,82.0,0.045555048,0.93333334,5.0300083,0.0,0.0,,,-69.236755,,,0.036585364,0.0,0.0,0.2,,,,,83.58638,0.04879058,2.028544,0.034492444,0.19207317,0.057491288,0.0013,-0.036048274,0.00019,252605.78,-1827.8754,1.0,1.0
515,4.0,0.0022221976,0.13333334,3.8408444,0.0,0.0,,,6.2942505,,,0.0,0.0,0.0,0.0,,,,,998335960000000.0,,4.424193,0.16398044,0.0,6.1259496e-05,0.00116,-0.48074895,0.00015,497749.22,-21798.727,6.0,1.0
516,71.0,0.039444007,0.9,5.0604124,0.0,0.0,,,-94.41376,,,0.0,0.0,0.0,0.2,,,,,98.20701,0.030390967,1.2589864,0.016418811,0.14788732,0.16470589,0.00207,0.003464921,0.00025,,,1.0,1.0
517,57.0,0.031666316,0.8333333,5.2527666,0.0,0.0,,,-94.41376,,,0.01754386,0.0,0.0,0.2,,,,,179.0612,0.0009524053,1.8855189,0.019122915,0.3508772,0.29483697,0.00202,-0.0027706735,0.0002,34926.41,-5773.132,1.0,1.0
518,37.0,0.020555327,0.8,5.4243746,0.0,0.0,,,-94.41376,,,0.027027028,0.0,0.0,0.2,,,,,6.9669012e+16,,1.9318131,0.034829937,0.22972973,0.12009804,0.00206,0.004909014,0.00029,,,1.0,1.0
521,76.0,0.042221755,0.93333334,4.601942,0.0,0.0,,,-81.82526,,,0.013157895,0.0,0.0,0.2,,,,,146.48965,0.0040973932,2.5587723,0.033230916,0.54605263,0.32575756,0.00211,0.0024647885,0.00032,,,1.0,1.0
522,393.0,0.2183309,1.0,0.43220735,0.0,0.0,,,-9.094947e-08,,,0.020356234,0.0,0.0,0.6,,,,,500.97543,0.0,11.885625,0.14909987,0.8600509,0.00019654087,0.00101,-0.0031674604,0.00018,5041.5806,-554.1087,1.0,1.0
523,2114.0,1.1744314,1.0,5.0872064,0.0,0.0,0.05,0.0011259067,-69.236755,0.29615337,0.06616786,0.018448438,0.0,0.0,0.6,,,,,,,,,,,0.0019,-0.021870136,0.00023,19083.193,-14161.223,0.0,1.0
524,49.0,0.02722192,0.8333333,0.4353613,0.0,0.0,,,-6.2942505,,,0.020408163,0.0,0.0,0.2,,,,,,,,,,,0.00298,0.010247545,0.00282,,,0.0,5.0
525,168.0,0.0933323,1.0,3.8580503,0.0,0.0,,,-69.236755,,,0.029761905,0.0,0.0,0.4,,,,,216.55147,2.1881158e-11,10.55791,0.19011043,0.89285713,0.005792683,0.00155,-0.14463843,0.00039,83042.86,-11389.821,0.0,1.0
526,803.0,0.44610617,1.0,3.9966307,0.0,0.0,0.325,0.0019685826,-62.942505,0.33637655,0.10775274,0.01992528,0.0,0.0,0.6,,,,,,,,,,,0.00126,-0.023161491,0.00018,283604.78,-1717.5208,1.0,1.0
527,2097.0,1.1649871,1.0,2.270912,0.0,0.0,0.05,0.0021107488,-31.471252,0.5358855,0.18896264,0.01096805,0.0,0.0,0.81,,,,,762.69556,0.0,18.5145,0.30246672,0.9995,0.0001911315,0.0016,-0.88454634,0.00021,125382.68,-287036.72,3.0,1.0
528,1176.0,0.6533261,1.0,7.401668,0.0,0.0,0.34,0.0013623108,-113.29651,0.3397557,0.18154016,0.071428575,0.0,0.0,1.01,,,,,181.61926,0.021159008,5.471719,0.17057146,0.8965,0.032492355,0.00188,-0.019182416,0.00023,224205.47,-18295.334,0.0,1.0
529,350.0,0.19444229,1.0,0.50104964,0.0,0.0,,,6.2942505,,,0.025714286,0.0,0.0,0.4,,,,,46.57428,3.2402983,1.2604847,0.0021096002,0.08142857,0.042782962,0.00276,0.019165529,0.0006,,,0.0,8.0
530,13.0,0.007222142,0.4,0.82542455,0.0,0.0,,,-9.094947e-08,,,0.0,0.0,0.0,0.0,,,,,9.110657e+16,,20.317965,0.19898307,0.34615386,0.0,0.00155,-0.052265175,0.0027,1657.4462,-14071.823,0.0,6.0
531,21.0,0.011666537,0.53333336,6.5843053,0.0,0.0,,,-62.942505,,,0.0,0.0,0.0,0.2,,,,,1.2358077e+16,,6.220335,0.16292852,0.21428572,0.00035460992,0.00086,-0.05532055,0.00015,263463.88,-2388.9187,1.0,1.0
532,1766.0,0.9811002,1.0,10.751385,1.7314788,9.0,,0.00014653597,-182.53326,0.14697212,0.06496039,0.04303511,0.0,0.0,1.2,,,,,86.190445,0.17374128,3.2115998,0.055546753,0.696,0.11100884,0.00193,0.0019078885,0.00021,,,1.0,1.0
533,2322.0,1.2899857,1.0,10.855756,0.11128372,1.0,0.08,0.0015646494,-188.82751,0.15032557,0.06925723,0.44702843,0.0,0.0,1.2,,,,,58.104218,0.45714465,1.8512781,0.036630444,0.5365,0.16918263,0.00202,0.0018044093,0.00022,,,1.0,1.0
534,2128.0,1.1822091,1.0,1.0866034,0.0,0.0,0.23,0.00053145085,-12.588501,1.2973907,0.3834381,0.015977444,0.0,0.0,1.6,,,,,74.759605,0.615834,3.3368113,0.03122253,0.0875,0.0066338135,0.0013,0.007360508,0.00094,,,1.0,1.0
